"_id","Name","Direction","FarEndPoint","StartPoint","EndPoint","EstimatedTime","CreateDate"
"110230961","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455768890293
"110230962","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455768890307
"110230963","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455768890317
"110230964","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455768890323
"110230965","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455768890330
"110230966","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455768890340
"110230967","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455768890350
"110230968","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455768890353
"110230969","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455768890373
"110230970","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455768890390
"110230971","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455768890400
"110230972","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455768890407
"110230973","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455768890413
"110230974","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455768890420
"110230975","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455768890427
"110230976","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455768890433
"110230977","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455768890440
"110230978","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",2,1455768890443
"110230979","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",1,1455768890450
"110230980","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455768890457
"110230981","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",3,1455768890463
"110230982","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455768890470
"110230983","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455768890473
"110230984","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455768890480
"110230985","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455768890490
"110230986","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455768890497
"110230987","SLE",1,"BKE","YISHUN","UPPER THOMSON",2,1455768890500
"110230988","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455768890507
"110230989","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455768890510
"110230990","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455768890527
"110230991","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455768890543
"110230992","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455768890560
"110230993","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455768890567
"110230994","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455768890573
"110230995","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455768890580
"110230996","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455768890587
"110230997","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455768890603
"110230998","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455768890620
"110230999","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455768890627
"110231000","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455768890643
"110231001","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455768890653
"110231002","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455768890660
"110231003","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455768890673
"110231004","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455768890680
"110231005","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",2,1455768890690
"110231006","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455768890707
"110231007","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455768890710
"110231008","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455768890717
"110231009","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455768890723
"110231010","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455768890730
"110231011","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455768890737
"110231012","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455768890750
"110231013","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455768890757
"110231014","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455768890763
"110231015","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455768890770
"110231016","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455768890777
"110231017","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455768890783
"110231018","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455768890793
"110231019","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455768890800
"110231736","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",2,1455769801500
"110231737","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455769801507
"110231738","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",3,1455769801513
"110231739","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455769801517
"110231740","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",2,1455769801527
"110231741","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455769801533
"110231742","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455769801540
"110231743","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455769801550
"110231744","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455769801557
"110231745","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",2,1455769801567
"110231746","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455769801570
"110231747","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455769801577
"110231748","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455769801583
"110231749","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455769801607
"110231750","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455769801613
"110231751","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455769801620
"110231752","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455769801627
"110231753","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455769801730
"110231754","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455769801733
"110231755","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455769801740
"110231756","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455769801747
"110231757","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",2,1455769801753
"110231758","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455769801760
"110231759","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",3,1455769801770
"110231760","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455769801780
"110231761","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",1,1455769801787
"110231762","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455769801793
"110231763","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",2,1455769801823
"110231764","AYE",2,"CITY","NORTH BUONA VISTA RD","PORTSDOWN RD",1,1455769801830
"110231765","AYE",2,"CITY","PORTSDOWN RD","ALEXANDRA RD",1,1455769801837
"110231766","AYE",2,"CITY","ALEXANDRA RD","LOWER DELTA RD",4,1455769801840
"110231767","AYE",2,"CITY","LOWER DELTA RD","KEPPEL RD",1,1455769801847
"110231768","AYE",2,"CITY","KEPPEL RD","AYE/MCE INTERCHANGE",2,1455769801853
"110231769","BKE",1,"WOODLANDS CENTRE","BKE/PIE INTERCHANGE","DIARY FARM",2,1455769801860
"110231770","BKE",1,"WOODLANDS CENTRE","DIARY FARM","BUKIT PANJANG RD",1,1455769801880
"110231771","BKE",1,"WOODLANDS CENTRE","BUKIT PANJANG RD","BKE/KJE INTERCHANGE",1,1455769802060
"110231772","BKE",1,"WOODLANDS CENTRE","BKE/KJE INTERCHANGE","MANDAI RD",2,1455769802070
"110231773","BKE",1,"WOODLANDS CENTRE","MANDAI RD","BKE/SLE INTERCHANGE",1,1455769802077
"110231774","BKE",1,"WOODLANDS CENTRE","BKE/SLE INTERCHANGE","WOODLANDS AVE 3",1,1455769802083
"110231775","BKE",1,"WOODLANDS CENTRE","WOODLANDS AVE 3","WOODLANDS CENTRE",1,1455769802087
"110231776","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455769802093
"110231777","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455769802100
"110231778","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",1,1455769802103
"110231779","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455769802110
"110231780","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455769802113
"110231781","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455769802120
"110231782","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",2,1455769802140
"110231783","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455769802203
"110231784","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455769802217
"110231785","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",1,1455769802223
"110231786","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455769802230
"110231787","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455769802237
"110231788","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455769802320
"110231789","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455769802367
"110231790","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455769802380
"110231791","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455769802383
"110231792","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455769802393
"110231793","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455769802397
"110231794","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455769802403
"110231795","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455769802407
"110231796","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455769802413
"110231797","CTE",2,"CITY","BRADDELL RD","CTE/PIE INTERCHANGE",1,1455769802420
"110231798","CTE",2,"CITY","CTE/PIE INTERCHANGE","MOULMEIN RD",2,1455769802423
"110231799","CTE",2,"CITY","MOULMEIN RD","BUKIT TIMAH RD",1,1455769802430
"110231800","CTE",2,"CITY","BUKIT TIMAH RD","CAIRNHILL CIRCLE",1,1455769802437
"110231801","CTE",2,"CITY","CAIRNHILL CIRCLE","ORCHARD RD",1,1455769802443
"110231802","CTE",2,"CITY","ORCHARD RD","HAVELOCK RD",2,1455769802450
"110231803","CTE",2,"CITY","HAVELOCK RD","OUTRAM RD",1,1455769802457
"110231804","CTE",2,"CITY","OUTRAM RD","AYE/CTE INTERCHANGE",2,1455769802517
"110231805","ECP",1,"CITY","CHANGI AIRPORT","ECP/PIE INTERCHANGE",1,1455769802520
"110231806","ECP",1,"CITY","ECP/PIE INTERCHANGE","XILIN AVE",2,1455769802530
"110231807","ECP",1,"CITY","XILIN AVE","ECP SERVICE RD",1,1455769802540
"110231808","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",3,1455769802570
"110231809","ECP",1,"CITY","BEDOK RD","MARINE PARADE",2,1455769802573
"110231810","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455769802580
"110231811","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455769802587
"110231812","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455769802593
"110231813","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455769802600
"110231814","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",2,1455769802590
"110231815","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455769802600
"110231816","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455769802603
"110231817","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455769802610
"110231818","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",1,1455769802887
"110231819","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455769802900
"110231820","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455769802907
"110231821","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",2,1455769802967
"110231822","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455769802977
"110231823","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",1,1455769802983
"110231824","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455769803040
"110231825","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455769803060
"110231826","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",3,1455769803063
"110231827","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455769803070
"110231828","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",1,1455769803077
"110231829","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455769803080
"110231830","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455769803087
"110231831","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455769803093
"110231832","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455769803097
"110231833","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455769803103
"110231834","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455769803110
"110231835","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",4,1455769803117
"110231836","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455769803123
"110231837","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455769803127
"110231838","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455769803133
"110231839","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455769803140
"110231840","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455769803143
"110231841","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455769803153
"110231842","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455769803320
"110231843","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455769803323
"110231844","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455769803400
"110231845","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",2,1455769803410
"110231846","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455769803430
"110231847","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455769803443
"110231848","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455769803480
"110231849","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",3,1455769803553
"110231850","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455769803560
"110231851","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455769803590
"110231852","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455769803600
"110231853","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455769803603
"110231854","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455769803680
"110231855","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455769803690
"110231856","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455769803693
"110231857","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455769803727
"110231858","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455769803737
"110231859","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455769803740
"110231860","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455769803767
"110231861","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455769803777
"110231862","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455769803783
"110231863","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455769803790
"110231864","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455769803820
"110231865","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455769803830
"110231866","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455769803837
"110231867","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455769803870
"110231868","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455769803893
"110231869","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455769803900
"110231870","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455769803943
"110231871","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455769804027
"110231872","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455769804040
"110231873","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",2,1455769804047
"110231874","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",2,1455769804053
"110231875","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455769804060
"110231876","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",3,1455769804067
"110231877","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455769804077
"110231878","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455769804083
"110231879","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455769804090
"110231880","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455769804097
"110231881","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455769804103
"110231882","SLE",1,"BKE","YISHUN","UPPER THOMSON",2,1455769804107
"110231883","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455769804167
"110231884","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455769804200
"110231885","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455769804210
"110231886","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455769804213
"110231887","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455769804220
"110231888","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455769804230
"110231889","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455769804233
"110231890","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455769804240
"110231891","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455769804247
"110231892","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455769804253
"110231893","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455769804260
"110231894","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455769804267
"110231895","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455769804273
"110231896","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455769804360
"110231897","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455769804370
"110231898","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455769804377
"110231899","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455769804383
"110231900","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",2,1455769804390
"110231901","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455769804393
"110231902","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455769804403
"110231903","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455769804410
"110231904","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455769804420
"110231905","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455769804427
"110231906","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455769804433
"110231907","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455769804440
"110231908","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455769804530
"110231909","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455769804543
"110231910","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455769804550
"110231911","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455769804557
"110231912","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455769804560
"110231913","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455769804570
"110231914","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455769804573
"110232452","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",2,1455770540217
"110232453","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455770540393
"110232454","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",3,1455770540413
"110232455","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455770540420
"110232456","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",2,1455770540563
"110232457","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455770540570
"110232458","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455770540713
"110232459","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455770540737
"110232460","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455770540763
"110232461","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",2,1455770540770
"110232462","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455770540827
"110232463","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455770540920
"110232464","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455770540930
"110232465","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455770541047
"110232466","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455770541053
"110232467","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455770541130
"110232468","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455770541140
"110232469","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455770541143
"110232470","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455770541183
"110232471","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455770541190
"110232472","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455770541257
"110232473","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",2,1455770541277
"110232474","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455770541287
"110232475","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",3,1455770541420
"110232476","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455770541430
"110232477","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",1,1455770541497
"110232478","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455770541507
"110232479","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",2,1455770541510
